,index,hotbit,gaussian
696,696.0,-2836.425620236903,
697,697.0,-2836.4245494861925,
698,698.0,-2836.424092507208,
699,699.0,-2836.4195227250466,
700,700.0,-2836.4189135581096,
701,701.0,-2836.4105295947047,
702,702.0,-2836.408371862408,
703,703.0,-2836.4077742104696,
704,704.0,-2836.4019443127063,
705,705.0000000000001,-2836.3991858539716,
706,706.0000000000001,-2836.3982292243845,
707,706.9999999999999,-2836.397349685203,
708,707.9999999999999,-2836.3932837524767,
709,708.9999999999999,-2836.3899636282245,
710,710.0,-2836.387788944331,
711,711.0,-2836.3848337100167,
712,712.0,-2836.3829506962447,
713,713.0,-2836.374758292337,
714,714.0,-2836.370013172683,
715,715.0,-2836.36864177557,
716,716.0,-2836.357612817437,
717,717.0,-2836.357305936371,
718,718.0,-2836.354082398179,
719,719.0,-2836.3500863267723,
720,720.0,-2836.3491262421812,
721,721.0,-2836.3475101521394,
722,722.0,-2836.340874731406,
723,723.0,-2836.3360722445495,
724,724.0,-2836.330992621885,
725,725.0,-2836.330230217029,
726,726.0000000000001,-2836.327941363916,
727,727.0000000000001,-2836.3221222175953,
728,728.0000000000001,-2836.317214360261,
729,728.9999999999999,-2836.309407581188,
730,729.9999999999999,-2836.3071934214245,
731,730.9999999999999,-2836.3056271499454,
732,732.0,-2836.302965099145,
733,733.0,-2836.3024438525044,
734,734.0,-2836.3007998877033,
735,735.0,-2836.2982706074918,
736,736.0,-2836.2977259676977,
737,737.0,-2836.2944365015933,
738,738.0,-2836.2905522851916,
739,739.0,-2836.2898182764498,
740,740.0,-2836.288844227502,
741,741.0,-2836.280590397492,
742,742.0,-2836.276355907583,
743,743.0,-2836.274091858527,
744,744.0,-2836.2709762604823,
745,745.0,-2836.263053349627,
746,746.0,-2836.2513703263594,
747,747.0,-2836.2398682707008,
748,748.0000000000001,-2836.234891297688,
749,749.0000000000001,-2836.232599758949,
750,750.0000000000001,-2836.231613617592,
751,750.9999999999999,-2836.2287036667353,
752,751.9999999999999,-2836.222140075239,
753,753.0,-2836.2108303221166,
754,754.0,-2836.208288928715,
755,755.0,-2836.1983850304414,
756,756.0,-2836.197819407196,
757,757.0,-2836.1817792857855,
758,758.0,-2836.1753767546165,
759,759.0,-2836.162688509057,
760,760.0,-2836.161618415792,
761,761.0,-2836.1491165441425,
762,762.0,-2836.143606296416,
763,763.0,-2836.127557814143,
764,764.0,-2836.1261692826783,
765,765.0,-2836.1257932365133,
766,766.0,-2836.1224541176907,
767,767.0,-2836.1115652037147,
768,768.0,-2836.110656033412,
769,769.0000000000001,-2836.1005916010736,
770,770.0000000000001,-2836.097525582227,
771,771.0000000000001,-2836.096642770685,
772,771.9999999999999,-2836.088662039778,
773,772.9999999999999,-2836.086918488182,
774,773.9999999999999,-2836.078521703762,
775,775.0,-2836.07756534924,
776,776.0,-2836.0762923373195,
777,777.0,-2836.0636901249463,
778,778.0,-2836.0538765369347,
779,779.0,-2836.049421925998,
780,780.0,-2836.0463666658957,
781,781.0,-2836.046302820051,
782,782.0,-2836.0355720045713,
783,783.0,-2836.0201411214925,
784,784.0,-2836.0122297977296,
785,785.0,-2836.0040188077596,
786,786.0,-2835.9991804231167,
787,787.0,-2835.97794438052,
788,788.0,-2835.9769014381422,
789,789.0,-2835.97659738006,
790,790.0,-2835.9551191413057,
791,791.0000000000001,-2835.954101761052,
792,792.0000000000001,-2835.9363200991797,
793,793.0000000000001,-2835.9354230974786,
