,index,hotbit
701,701,-105.47375114877718
702,702,-105.4710280052293
703,703,-105.46437930687614
704,704,-105.46209626163147
705,705,-105.4569757162975
706,706,-105.44607210999789
707,707,-105.44009119223699
708,708,-105.43983068556952
709,709,-105.42932371244274
710,710,-105.41230677403462
711,711,-105.4051796966429
712,712,-105.39573686170172
713,713,-105.3943346514958
714,714,-105.39185000168527
715,715,-105.3856057506024
716,716,-105.38549181442681
717,717,-105.36833850901678
718,718,-105.32716510767784
719,719,-105.31852907881171
720,720,-105.13483518263922
721,721,-104.89421187357664
722,722,-104.88433892968044
723,723,-104.87405044214495
724,724,-104.87225971586292
725,725,-104.8641467650474
726,726,-104.86274536777978
727,727,-104.8231898358149
728,728,-104.81966694596042
729,729,-104.74166795476629
730,730,-104.73911199832162
731,731,-104.70807704940864
732,732,-104.68259639915709
733,733,-104.66234997903871
734,734,-104.65271212226048
735,735,-104.6479967088643
736,736,-104.64621867424569
737,737,-104.63216059841261
738,738,-104.62330410336631
739,739,-104.62310742789236
740,740,-104.60830779957917
741,741,-104.58106240617906
742,742,-104.5587324599212
743,743,-104.55290254613567
744,744,-104.5457817374471
745,745,-104.52674023035615
746,746,-104.48623722819048
747,747,-104.4835426499177
748,748,-104.48272675657893
749,749,-104.47570605153533
750,750,-104.36617306184701
751,751,-103.01179127265164
752,752,-103.00524662274415
753,753,-102.99813663837881
754,754,-102.99810079186068
755,755,-102.99697420059488
756,756,-102.97751534369479
757,757,-102.94334771526349
758,758,-102.9218918483864
759,759,-102.8852909797414
760,760,-102.88460220815341
761,761,-102.87966308795353
762,762,-102.87386498851481
763,763,-102.87048217551785
764,764,-102.86780108017922
765,765,-102.86148611467604
766,766,-102.85820829459033
767,767,-102.84657617709945
768,768,-102.81796111944641
769,769,-102.81654920761355
770,770,-102.80728586024782
771,771,-102.78550783523144
772,772,-102.60361521447714
