,index,hotbit
768,768,-122.01652726851825
769,769,-122.01652224595153
770,770,-122.01645892240509
771,771,-122.01642729292968
772,772,-122.01634989149949
773,773,-122.0163278805963
774,774,-122.01628248755588
775,775,-122.01611189766311
776,776,-122.01609853680509
777,777,-122.01596755020768
778,778,-122.01591812188639
779,779,-122.01588887037286
780,780,-122.01573880610061
781,781,-122.01573795363294
782,782,-122.01565398233242
783,783,-122.01564165879284
784,784,-122.01558683219474
785,785,-122.01556312826779
786,786,-122.01544703077974
787,787,-122.01533081926829
788,788,-122.01532310364229
789,789,-122.01529585630504
790,790,-122.01529583964742
791,791,-122.01519899755993
792,792,-122.01511615056546
793,793,-122.01505179191656
794,794,-122.01504118349834
795,795,-122.01494368843527
796,796,-122.01479134522856
797,797,-122.01455938757721
798,798,-122.01434960642462
799,799,-122.01429029630066
800,800,-122.0141597039302
801,801,-122.01413459724387
802,802,-122.01385300518632
803,803,-122.01378509083406
804,804,-122.01367463713967
805,805,-122.01362316036847
806,806,-122.01341973349014
807,807,-122.01336799280341
808,808,-122.01314212018713
809,809,-122.01307701794514
810,810,-122.01299098355878
811,811,-122.01297292667255
812,812,-122.01284652370629
813,813,-122.01279783396376
814,814,-122.01271616563878
815,815,-122.01270161815393
816,816,-122.01256899903217
817,817,-122.01247575351567
818,818,-122.01240949239133
819,819,-122.01238775686693
820,820,-122.01227642248074
821,821,-122.01217816286902
822,822,-122.01208969772813
823,823,-122.01192326465264
824,824,-122.01192177670112
825,825,-122.01178069730605
826,826,-122.01156088225912
827,827,-122.01148840995683
828,828,-122.0113621712456
829,829,-122.01102974922196
830,830,-122.01099043205585
831,831,-122.01089878520429
832,832,-122.01087294448456
833,833,-122.01080211171217
834,834,-122.01057078562047
835,835,-122.01053284737708
836,836,-122.01030460734131
837,837,-122.01021915513775
838,838,-122.01014734090057
839,839,-122.01002577397963
840,840,-122.01002235898142
841,841,-122.00996697095394
842,842,-122.00993078889081
843,843,-122.00980203751186
844,844,-122.00963899469997
845,845,-122.00939450816276
846,846,-122.0093876736803
847,847,-122.00937826975394
848,848,-122.00937366013727
849,849,-122.00927468907156
850,850,-122.00914245584005
851,851,-122.00909790027032
852,852,-122.00908862861473
853,853,-122.00890033013144
854,854,-122.0088516706183
855,855,-122.00854395658797
856,856,-122.00852694645948
857,857,-122.00847222474675
858,858,-122.00846904505465
859,859,-122.00841017645314
860,860,-122.00806552275247
861,861,-122.00796149141195
862,862,-122.00795280457322
863,863,-122.0078590884196
864,864,-122.0078380604611
865,865,-122.00781161788552
866,866,-122.0076949087059
867,867,-122.00768577739467
868,868,-122.00767395898345
869,869,-122.00754688310263
870,870,-122.00753029051464
871,871,-122.00744206378641
872,872,-122.00738877663139
873,873,-122.0073279753646
874,874,-122.00694827319103
875,875,-122.0069147717902
876,876,-122.00674242494955
877,877,-122.00669289460046
878,878,-122.00668214102433
879,879,-122.00653829985453
880,880,-122.0065314182238
881,881,-122.0064914812146
882,882,-122.00641026226464
883,883,-122.00637318487907
884,884,-122.0062282219564
885,885,-122.00618967590754
886,886,-122.00604064458372
887,887,-122.00574940507443
888,888,-122.00573489176367
889,889,-122.00547538600426
890,890,-122.00541500858037
891,891,-122.00539936980482
892,892,-122.00533345857343
893,893,-122.00521875942019
894,894,-122.00515076130768
895,895,-122.00503482672616
896,896,-122.00492155888139
897,897,-122.00479772730006
898,898,-122.00470666926589
899,899,-122.0046707390353
900,900,-122.00466956623524
901,901,-122.00466675996898
902,902,-122.0046189358614
903,903,-122.00457058483414
904,904,-122.00454995610318
905,905,-122.00446597615701
906,906,-122.00435281166693
907,907,-122.0042939455663
908,908,-122.00424861535322
909,909,-122.00417202899882
910,910,-122.00409326857283
911,911,-122.00397839039692
912,912,-122.00395483721928
913,913,-122.00394759309614
914,914,-122.00371213955805
915,915,-122.00349196340318
916,916,-122.00346550226573
917,917,-122.00338271857902
918,918,-122.00325694657744
919,919,-122.00318306961083
920,920,-122.00305223652362
921,921,-122.0029720742308
922,922,-122.0029345268187
923,923,-122.00293429904559
924,924,-122.0026738642726
925,925,-122.00232214264793
926,926,-122.00227707615431
927,927,-122.00206889120847
928,928,-122.0013299028135
929,929,-122.00098538720334
930,930,-122.00033115027566
931,931,-122.00025855592037
932,932,-122.00019687103287
933,933,-122.00016189939845
934,934,-121.99993190563953
935,935,-121.99984391935277
936,936,-121.99940152084008
937,937,-121.99887270085645
938,938,-121.99882365028964
939,939,-121.99876787290253
940,940,-121.99823321778501
941,941,-121.99819461643926
942,942,-121.9981186031419
943,943,-121.99795250336496
944,944,-121.99791874980508
945,945,-121.99763389600975
946,946,-121.99757667702931
947,947,-121.99753394789496
948,948,-121.99726924735643
949,949,-121.99703568437911
950,950,-121.99630374770317
951,951,-121.99566968385881
952,952,-121.99516375929778
953,953,-121.99501341178734
954,954,-121.99485509967172
955,955,-121.99482168235306
956,956,-121.99456658449236
957,957,-121.99418280017755
958,958,-121.99393430669568
959,959,-121.99370501098235
960,960,-121.99264494324171
961,961,-121.9922268668891
962,962,-121.99175229334452
963,963,-121.9916292996457
964,964,-121.99155508736209
965,965,-121.99059077720256
966,966,-121.99042617270464
967,967,-121.98993056690216
968,968,-121.9897847741338
969,969,-121.98888448545443
970,970,-121.98865991420826
971,971,-121.9881825174262
972,972,-121.9853643789865
973,973,-121.98531073838802
974,974,-121.98308413420114
975,975,-121.98092392234065
976,976,-121.97996886166624
977,977,-121.97873743440317
978,978,-121.97704595272137
979,979,-121.9768726356848
980,980,-121.97590370596453
981,981,-121.97578515545615
982,982,-121.97394005164824
983,983,-121.97278575905011
